12/3/13 12:30:30 PM EST,2211,661
12/3/13 12:30:30 PM EST,2212,661
12/3/13 12:30:30 PM EST,2213,655
12/3/13 12:30:30 PM EST,2214,663
12/3/13 12:30:30 PM EST,2215,654
12/3/13 12:30:30 PM EST,2216,672
12/3/13 12:30:30 PM EST,2217,662
12/3/13 12:30:30 PM EST,2218,682
12/3/13 12:30:30 PM EST,2219,654
12/3/13 12:30:30 PM EST,2220,656
12/3/13 12:30:30 PM EST,2221,676
12/3/13 12:30:30 PM EST,2222,650
12/3/13 12:30:30 PM EST,2223,653
12/3/13 12:30:30 PM EST,2224,663
12/3/13 12:30:30 PM EST,2225,652
12/3/13 12:30:30 PM EST,2226,663
12/3/13 12:30:30 PM EST,2227,654
12/3/13 12:30:30 PM EST,2228,668
12/3/13 12:30:30 PM EST,2229,661
12/3/13 12:30:30 PM EST,2230,667
12/3/13 12:30:30 PM EST,2231,669
12/3/13 12:30:30 PM EST,2232,655
12/3/13 12:30:30 PM EST,2233,675
12/3/13 12:30:30 PM EST,2234,675
12/3/13 12:30:30 PM EST,2235,660
12/3/13 12:30:30 PM EST,2236,650
12/3/13 12:30:30 PM EST,2237,651
12/3/13 12:30:30 PM EST,2238,667
12/3/13 12:30:30 PM EST,2239,666
12/3/13 12:30:30 PM EST,2240,651
12/3/13 12:30:30 PM EST,2241,664
12/3/13 12:30:30 PM EST,2242,656
12/3/13 12:30:30 PM EST,2243,659
12/3/13 12:30:30 PM EST,2244,660
12/3/13 12:30:30 PM EST,2245,662
12/3/13 12:30:30 PM EST,2246,654
12/3/13 12:30:30 PM EST,2247,665
12/3/13 12:30:30 PM EST,2248,643
12/3/13 12:30:30 PM EST,2249,656
12/3/13 12:30:30 PM EST,2250,668
