12/3/13 10:49:14 AM EST,963,20481
12/3/13 10:49:14 AM EST,2005,20481
12/3/13 10:49:14 AM EST,2006,20481
12/3/13 10:49:14 AM EST,2023,30977
12/3/13 10:49:14 AM EST,2024,30465
12/3/13 10:49:14 AM EST,2026,31233
12/3/13 10:49:14 AM EST,2030,31489
12/3/13 10:49:14 AM EST,2079,30721
12/3/13 10:49:14 AM EST,2082,30209
12/3/13 10:49:14 AM EST,2084,31233
12/3/13 10:49:14 AM EST,2086,30721
12/3/13 10:49:14 AM EST,2087,30721
12/3/13 10:49:14 AM EST,2211,651
12/3/13 10:49:14 AM EST,2212,651
12/3/13 10:49:14 AM EST,2213,643
12/3/13 10:49:14 AM EST,2214,651
12/3/13 10:49:14 AM EST,2215,642
12/3/13 10:49:14 AM EST,2216,660
12/3/13 10:49:14 AM EST,2217,651
12/3/13 10:49:14 AM EST,2218,670
12/3/13 10:49:14 AM EST,2219,642
12/3/13 10:49:14 AM EST,2220,645
12/3/13 10:49:14 AM EST,2221,665
12/3/13 10:49:14 AM EST,2222,637
12/3/13 10:49:14 AM EST,2223,643
12/3/13 10:49:14 AM EST,2224,653
12/3/13 10:49:14 AM EST,2225,640
12/3/13 10:49:14 AM EST,2226,651
12/3/13 10:49:14 AM EST,2227,642
12/3/13 10:49:14 AM EST,2228,656
12/3/13 10:49:14 AM EST,2229,654
12/3/13 10:49:14 AM EST,2230,657
12/3/13 10:49:14 AM EST,2231,658
12/3/13 10:49:14 AM EST,2232,642
12/3/13 10:49:14 AM EST,2233,662
12/3/13 10:49:14 AM EST,2234,663
12/3/13 10:49:14 AM EST,2235,651
12/3/13 10:49:14 AM EST,2236,639
12/3/13 10:49:14 AM EST,2237,639
12/3/13 10:49:14 AM EST,2238,655
12/3/13 10:49:14 AM EST,2239,654
12/3/13 10:49:14 AM EST,2240,639
12/3/13 10:49:14 AM EST,2241,653
12/3/13 10:49:14 AM EST,2242,646
12/3/13 10:49:14 AM EST,2243,646
12/3/13 10:49:14 AM EST,2244,648
12/3/13 10:49:14 AM EST,2245,649
12/3/13 10:49:14 AM EST,2246,641
12/3/13 10:49:14 AM EST,2247,654
12/3/13 10:49:14 AM EST,2250,657
